                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.4317,                 1.0183,                 1.5299,                 1.5572,                0.17209,                0.27429,                0.13013,                0.04822,                0.23938,                0.24143,                0.13366,                0.05182,                 2.2667,                 3.4677,                 5.3403,                 2.5274,               0.070139,              0.0033179,              0.0033179
                      2,                 1.3656,                0.84511,                 1.2689,                 1.4905,                 0.6618,                0.56189,                0.58504,                0.38223,                 0.7003,                0.58857,                0.63325,                 0.3652,                 1.4342,                0.82567,                 1.7815,                 1.6594,                0.03948,              0.0059928,              0.0059928
